EntityName,EntityAbout,EntityType,PropertyName,PropertyAbout,PropertyType,Value,PhenomenonTime,ResultTime
"","","","","","","7.0","2014-10-30T22:26:01.001Z","2014-10-30T22:36:01.001Z"
"","","","","","","7.0","2014-10-30T22:13:44.545Z","2014-10-30T22:23:44.545Z"
"","","","","","","8.0","2014-10-30T22:01:27.529Z","2014-10-30T22:11:27.529Z"
"","","","","","","8.0","2014-10-30T21:49:12.051Z","2014-10-30T21:59:12.051Z"
"","","","","","","8.0","2014-10-30T21:36:51.945Z","2014-10-30T21:46:51.945Z"
"","","","","","","8.0","2014-10-30T21:24:34.692Z","2014-10-30T21:34:34.692Z"
"","","","","","","9.0","2014-10-30T21:12:14.578Z","2014-10-30T21:22:14.578Z"
"","","","","","","9.0","2014-10-30T20:59:58.585Z","2014-10-30T21:09:58.585Z"
"","","","","","","9.0","2014-10-30T20:47:29.834Z","2014-10-30T20:57:29.834Z"
"","","","","","","9.0","2014-10-30T20:35:23.781Z","2014-10-30T20:45:23.781Z"
"","","","","","","9.0","2014-10-30T20:22:51.824Z","2014-10-30T20:32:51.824Z"
"","","","","","","9.0","2014-10-30T20:10:20.788Z","2014-10-30T20:20:20.788Z"
"","","","","","","9.0","2014-10-30T19:57:46.778Z","2014-10-30T20:07:46.778Z"
"","","","","","","10.0","2014-10-30T19:45:26.625Z","2014-10-30T19:55:26.625Z"
"","","","","","","10.0","2014-10-30T19:33:05.842Z","2014-10-30T19:43:05.842Z"
"","","","","","","10.0","2014-10-30T19:20:38.355Z","2014-10-30T19:30:38.355Z"
"","","","","","","10.0","2014-10-30T19:08:23.499Z","2014-10-30T19:18:23.499Z"
"","","","","","","11.0","2014-10-30T18:55:55.460Z","2014-10-30T19:05:55.460Z"
"","","","","","","11.0","2014-10-30T18:43:27.290Z","2014-10-30T18:53:27.290Z"
"","","","","","","11.0","2014-10-30T18:31:04.298Z","2014-10-30T18:41:04.298Z"
"","","","","","","11.0","2014-10-30T18:18:28.628Z","2014-10-30T18:28:28.628Z"
"","","","","","","11.0","2014-10-30T18:06:05.708Z","2014-10-30T18:16:05.708Z"
"","","","","","","11.0","2014-10-30T17:53:30.739Z","2014-10-30T18:03:30.739Z"
"","","","","","","13.0","2014-10-30T17:41:03.088Z","2014-10-30T17:51:03.088Z"
"","","","","","","13.0","2014-10-30T17:28:37.198Z","2014-10-30T17:38:37.198Z"
"","","","","","","13.0","2014-10-30T17:16:07.016Z","2014-10-30T17:26:07.016Z"
"","","","","","","13.0","2014-10-30T17:03:46.066Z","2014-10-30T17:13:46.066Z"
"","","","","","","13.0","2014-10-30T16:51:03.851Z","2014-10-30T17:01:03.851Z"
"","","","","","","14.0","2014-10-30T16:38:33.620Z","2014-10-30T16:48:33.620Z"
"","","","","","","14.0","2014-10-30T16:26:08.237Z","2014-10-30T16:36:08.237Z"
